x,z,d
12.5,-4,4
13,-4,4
13.5,-4,4
14,-4,4
14.5,-4,4
15,-4,4
15.5,-4,4
16,-4,4
16.5,-4,4
17,-4,4
17.5,-4,4
18,-4,4
18.5,-4,4
19,-4,4
19.5,-4,4
20,-4,4
20.5,-4,4
21,-4,4
21.5,-4,4
22,-4,4
22.5,-4,4
23,-4,4
23.5,-4,4
24,-4,4
24.5,-4,4.0000386
25,-4,4.0002933
25.5,-4,4.040922
26,-4,4.1343794
26.5,-4,4.2806854
27,-4,4.475754
27.5,-4,4.7199144
28,-4,5.005779
28.5,-4,5.3208065
29,-4,5.6609735
29.5,-4,6.0226364
30,-4,6.4048204
-30,-3.8333333,6.301895
-29.5,-3.8333333,5.913072
-29,-3.8333333,5.544191
-28.5,-3.8333333,5.196375
-28,-3.8333333,4.8733854
-27.5,-3.8333333,4.579401
-27,-3.8333333,4.3273287
-26.5,-3.8333333,4.125236
-26,-3.8333333,3.9732795
-25.5,-3.8333333,3.8760037
-25,-3.8333333,3.8336396
-24.5,-3.8333333,3.8333738
-24,-3.8333333,3.8333335
-23.5,-3.8333333,3.8333335
-23,-3.8333333,3.8333335
-22.5,-3.8333333,3.8333335
-22,-3.8333333,3.8333335
-21.5,-3.8333333,3.8333335
-21,-3.8333333,3.8333335
-20.5,-3.8333333,3.8333335
-20,-3.8333333,3.8333335
-19.5,-3.8333333,3.8333335
-19,-3.8333333,3.8333335
-18.5,-3.8333333,3.8333335
-18,-3.8333333,3.8333335
-17.5,-3.8333333,3.8333335
-17,-3.8333333,3.8333335
-16.5,-3.8333333,3.8333335
-16,-3.8333333,3.8333335
-15.5,-3.8333333,3.8333335
-15,-3.8333333,3.8333335
-14.5,-3.8333333,3.8333335
-14,-3.8333333,3.8333335
-13.5,-3.8333333,3.8333335
-13,-3.8333333,3.8333335
-12.5,-3.8333333,3.8333335
-12,-3.8333333,3.8333335
-11.5,-3.8333333,3.8333335
-11,-3.8333333,3.8333335
-10.5,-3.8333333,3.8333335
-10,-3.8333333,3.8333335
-9.5,-3.8333333,3.8333335
-9,-3.8333333,3.8333335
-8.5,-3.8333333,3.8333335
-8,-3.8333333,3.8333335
-7.5,-3.8333333,3.8333335
-7,-3.8333333,3.8333335
-6.5,-3.8333333,3.8333335
-6,-3.8333333,3.8333335
-5.5,-3.8333333,3.8333335
-5,-3.8333333,3.8333335
-4.5,-3.8333333,3.8333335
-4,-3.8333333,3.8333335
-3.5,-3.8333333,3.8333335
-3,-3.8333333,3.8333335
-2.5,-3.8333333,3.8333335
-2,-3.8333333,3.8333335
-1.5,-3.8333333,3.8333335
-1,-3.8333333,3.8333335
-0.5,-3.8333333,3.8333335
0,-3.8333333,3.8333335
0.5,-3.8333333,3.8333335
1,-3.8333333,3.8333335
1.5,-3.8333333,3.8333335
2,-3.8333333,3.8333335
2.5,-3.8333333,3.8333335
3,-3.8333333,3.8333335
3.5,-3.8333333,3.8333335
4,-3.8333333,3.8333335
4.5,-3.8333333,3.8333335
5,-3.8333333,3.8333335
5.5,-3.8333333,3.8333335
6,-3.8333333,3.8333335
6.5,-3.8333333,3.8333335
7,-3.8333333,3.8333335
7.5,-3.8333333,3.8333335
8,-3.8333333,3.8333335
8.5,-3.8333333,3.8333335
9,-3.8333333,3.8333335
9.5,-3.8333333,3.8333335
10,-3.8333333,3.8333335
10.5,-3.8333333,3.8333335
11,-3.8333333,3.8333335
11.5,-3.8333333,3.8333335
12,-3.8333333,3.8333335
12.5,-3.8333333,3.8333335
13,-3.8333333,3.8333335
13.5,-3.8333333,3.8333335
14,-3.8333333,3.8333335
14.5,-3.8333333,3.8333335
15,-3.8333333,3.8333335
15.5,-3.8333333,3.8333335
16,-3.8333333,3.8333335
16.5,-3.8333333,3.8333335
17,-3.8333333,3.8333335
17.5,-3.8333333,3.8333335
18,-3.8333333,3.8333335
18.5,-3.8333333,3.8333335
19,-3.8333333,3.8333335
19.5,-3.8333333,3.8333335
20,-3.8333333,3.8333335
20.5,-3.8333333,3.8333335
21,-3.8333333,3.8333335
21.5,-3.8333333,3.8333335
22,-3.8333333,3.8333335
22.5,-3.8333333,3.8333335
23,-3.8333333,3.8333335
23.5,-3.8333333,3.8333335
24,-3.8333333,3.8333335
24.5,-3.8333333,3.8333738
25,-3.8333333,3.8336394
25.5,-3.8333333,3.8760033
26,-3.8333333,3.9732785
26.5,-3.8333333,4.1252346
27,-3.8333333,4.3273263
27.5,-3.8333333,4.579398
28,-3.8333333,4.8733816
28.5,-3.8333333,5.196374
29,-3.8333333,5.5441885
29.5,-3.8333333,5.913069
30,-3.8333333,6.3018913
-30,-3.6666665,6.201393
-29.5,-3.6666665,5.805878
-29,-3.6666665,5.4296722
