x,z,d
31.5,-19.375,3.5150192
31.949999,-19.375,3.464887
32.399998,-19.375,3.4147537
32.85,-19.375,3.3651118
33.3,-19.375,3.321675
33.75,-19.375,3.2782376
34.2,-19.375,3.2347999
34.649998,-19.375,3.191364
35.1,-19.375,3.1479268
35.55,-19.375,3.1102648
36,-19.375,3.0732024
36.45,-19.375,3.0361397
36.899998,-19.375,2.9990785
37.35,-19.375,2.9620159
37.8,-19.375,2.928849
38.25,-19.375,2.8978603
38.7,-19.375,2.8668718
39.149998,-19.375,2.8358846
39.6,-19.375,2.8048956
40.05,-19.375,2.7755342
40.5,-19.375,2.7503326
40.95,-19.375,2.72513
41.399998,-19.375,2.6999285
41.85,-19.375,2.6747274
42.3,-19.375,2.6495245
42.75,-19.375,2.6288838
43.199997,-19.375,2.6091974
43.649998,-19.375,2.5895112
44.1,-19.375,2.5698252
44.55,-19.375,2.5501387
45,-19.375,2.5319302
45.449997,-19.375,2.5175006
45.899998,-19.375,2.5030727
46.35,-19.375,2.4886441
46.8,-19.375,2.4742157
47.25,-19.375,2.4597876
47.699997,-19.375,2.4485948
48.149998,-19.375,2.4391766
48.6,-19.375,2.4297585
49.05,-19.375,2.4203393
49.5,-19.375,2.4109213
49.949997,-19.375,2.4015036
50.399998,-19.375,2.3964999
50.85,-19.375,2.3918567
51.3,-19.375,2.3872147
51.75,-19.375,2.3825715
52.199997,-19.375,2.3779283
52.649998,-19.375,2.3738325
53.1,-19.375,2.3737385
53.55,-19.375,2.3736448
54,-19.375,2.373552
54.449997,-19.375,2.3734584
54.899998,-19.375,2.3733644
55.35,-19.375,2.3742964
55.8,-19.375,2.3785374
56.25,-19.375,2.3827784
56.699997,-19.375,2.387019
57.149998,-19.375,2.3912594
57.6,-19.375,2.3955004
58.05,-19.375,2.4008873
58.5,-19.375,2.4092534
58.949997,-19.375,2.4176207
59.399998,-19.375,2.4259877
59.85,-19.375,2.4343538
60.3,-19.375,2.4427211
60.75,-19.375,2.4520612
61.199997,-19.375,2.4643583
61.649998,-19.375,2.476654
62.1,-19.375,2.4889498
62.55,-19.375,2.5012472
63,-19.375,2.5135427
63.449997,-19.375,2.5264063
63.899998,-19.375,2.5424411
64.35,-19.375,2.5584762
64.799995,-19.375,2.5745113
65.25,-19.375,2.5905464
65.7,-19.375,2.6065814
66.15,-19.375,2.6226332
66.6,-19.375,2.642186
67.049995,-19.375,2.6617777
67.5,-19.375,2.6813698
67.95,-19.375,2.7009635
68.4,-19.375,2.7205553
68.85,-19.375,2.740147
69.299995,-19.375,2.7623749
69.75,-19.375,2.7853494
70.2,-19.375,2.8083231
70.65,-19.375,2.8312984
71.1,-19.375,2.8542714
71.549995,-19.375,2.8772466
72,-19.375,2.901874
72.45,-19.375,2.9280632
72.9,-19.375,2.9542549
73.35,-19.375,2.9804456
73.799995,-19.375,3.006636
74.25,-19.375,3.0328267
74.7,-19.375,3.059636
75.15,-19.375,3.0888827
75.6,-19.375,3.1181297
76.049995,-19.375,3.1473782
76.5,-19.375,3.176625
76.95,-19.375,3.205872
77.4,-19.375,3.2351203
77.85,-19.375,3.2668393
78.299995,-19.375,3.2989929
78.75,-19.375,3.331147
79.2,-19.375,3.3633008
